START ITHAKI GPS TRACKING
$GPGGA,103604.000,4037.6375,N,02257.5563,E,1,09,1.1,43.3,M,36.1,M,,0000*65
$GPGGA,103605.000,4037.6382,N,02257.5541,E,1,09,1.1,43.0,M,36.1,M,,0000*6F
$GPGGA,103606.000,4037.6392,N,02257.5521,E,1,09,1.1,42.7,M,36.1,M,,0000*6D
$GPGGA,103607.000,4037.6405,N,02257.5502,E,1,09,1.1,42.4,M,36.1,M,,0000*67
$GPGGA,103608.000,4037.6418,N,02257.5487,E,1,09,1.1,42.2,M,36.1,M,,0000*6E
$GPGGA,103609.000,4037.6431,N,02257.5474,E,1,09,1.1,42.1,M,36.1,M,,0000*6B
$GPGGA,103610.000,4037.6441,N,02257.5464,E,1,09,1.1,42.0,M,36.1,M,,0000*64
$GPGGA,103611.000,4037.6450,N,02257.5456,E,1,09,1.1,41.9,M,36.1,M,,0000*6E
$GPGGA,103612.000,4037.6456,N,02257.5449,E,1,09,1.1,41.7,M,36.1,M,,0000*6B
$GPGGA,103613.000,4037.6461,N,02257.5444,E,1,09,1.1,41.6,M,36.1,M,,0000*62
$GPGGA,103614.000,4037.6465,N,02257.5440,E,1,09,1.1,41.5,M,36.1,M,,0000*66
$GPGGA,103615.000,4037.6469,N,02257.5436,E,1,09,1.1,41.4,M,36.1,M,,0000*6B
$GPGGA,103616.000,4037.6472,N,02257.5433,E,1,09,1.1,41.3,M,36.1,M,,0000*60
$GPGGA,103617.000,4037.6475,N,02257.5431,E,1,09,1.1,41.2,M,36.1,M,,0000*65
$GPGGA,103618.000,4037.6476,N,02257.5429,E,1,09,1.1,41.1,M,36.1,M,,0000*63
$GPGGA,103619.000,4037.6477,N,02257.5429,E,1,09,1.1,41.1,M,36.1,M,,0000*63
$GPGGA,103620.000,4037.6477,N,02257.5428,E,1,09,1.1,41.0,M,36.1,M,,0000*69
$GPGGA,103621.000,4037.6479,N,02257.5426,E,1,09,1.1,41.0,M,36.1,M,,0000*68
$GPGGA,103622.000,4037.6483,N,02257.5422,E,1,09,1.1,41.0,M,36.1,M,,0000*6A
$GPGGA,103623.000,4037.6488,N,02257.5417,E,1,09,1.1,40.9,M,36.1,M,,0000*6E
$GPGGA,103624.000,4037.6492,N,02257.5411,E,1,09,1.1,40.9,M,36.1,M,,0000*64
$GPGGA,103625.000,4037.6496,N,02257.5406,E,1,09,1.1,40.8,M,36.1,M,,0000*66
$GPGGA,103626.000,4037.6498,N,02257.5400,E,1,09,1.1,40.9,M,36.1,M,,0000*6C
$GPGGA,103627.000,4037.6498,N,02257.5397,E,1,09,1.1,41.1,M,36.1,M,,0000*6D
$GPGGA,103628.000,4037.6498,N,02257.5397,E,1,09,1.1,41.0,M,36.1,M,,0000*63
$GPGGA,103629.000,4037.6498,N,02257.5395,E,1,09,1.1,41.1,M,36.1,M,,0000*61
$GPGGA,103630.000,4037.6498,N,02257.5390,E,1,09,1.1,41.1,M,36.1,M,,0000*6C
